"","id","fidelidade","sexo","idade","atendimento","sortimento","acessibilidade","preço"
"1687","1687","sim","feminino",34,"4","4","5","4"
"1688","1688","sim","feminino",35,"3","4","5","4"
"1689","1689","sim","feminino",34,"3","5","5","4"
"1690","1690","sim","masculino",36,"4","4","3","3"
"1691","1691","sim","feminino",35,"4","4","3","3"
"1692","1692","sim","masculino",34,"4","4","1","3"
"1693","1693","sim","feminino",34,"3","5","5","4"
"1694","1694","sim","feminino",34,"4","4","5","5"
"1695","1695","sim","feminino",35,"4","5","3","5"
"1696","1696","sim","masculino",37,"3","3","3","5"
"1697","1697","sim","feminino",34,"4","4","3","3"
"1698","1698","sim","feminino",35,"4","4","5","4"
"1699","1699","sim","masculino",34,"4","4","1","3"
"1700","1700","sim","feminino",41,"4","4","3","5"
"1701","1701","sim","feminino",35,"3","4","5","4"
"1702","1702","sim","feminino",36,"4","4","5","4"
"1703","1703","sim","feminino",34,"4","4","5","4"
"1704","1704","sim","feminino",34,"3","5","3","3"
"1705","1705","sim","feminino",34,"5","5","3","5"
"1706","1706","sim","masculino",35,"4","4","5","4"
"1707","1707","sim","feminino",34,"4","4","5","4"
"1708","1708","sim","feminino",35,"4","4","3","3"
"1709","1709","sim","feminino",34,"5","4","3","5"
"1710","1710","sim","feminino",34,"5","3","4","2"
"1711","1711","sim","feminino",34,"4","1","3","3"
"1712","1712","sim","feminino",34,"1","3","5","4"
"1713","1713","sim","feminino",35,"4","4","5","4"
"1714","1714","sim","feminino",35,"4","4","5","4"
"1715","1715","sim","masculino",37,"3","3","3","5"
"1716","1716","sim","feminino",35,"3","4","5","4"
"1717","1717","sim","feminino",35,"4","4","5","4"
"1718","1718","sim","masculino",34,"4","4","5","4"
"1719","1719","sim","masculino",36,"4","4","3","3"
"1720","1720","sim","feminino",35,"4","4","3","3"
"1721","1721","sim","feminino",34,"5","5","5","4"
"1722","1722","sim","feminino",35,"4","4","3","3"
"1723","1723","sim","masculino",34,"4","4","5","4"
"1724","1724","sim","feminino",34,"4","5","4","2"
"1725","1725","sim","feminino",36,"4","4","5","4"
"1726","1726","sim","feminino",36,"4","4","5","4"
"1727","1727","sim","feminino",35,"4","4","3","3"
"1728","1728","sim","feminino",34,"4","4","5","4"
"1729","1729","sim","feminino",35,"4","4","5","4"
"1730","1730","sim","feminino",34,"3","5","3","3"
"1731","1731","sim","masculino",34,"4","4","5","4"
"1732","1732","sim","feminino",35,"3","4","5","4"
"1733","1733","sim","feminino",34,"4","3","3","3"
"1734","1734","sim","masculino",36,"4","4","5","4"
"1735","1735","sim","feminino",34,"4","4","5","4"
"1736","1736","sim","feminino",35,"4","4","4","2"
"1737","1737","sim","masculino",36,"4","4","5","4"
"1738","1738","sim","feminino",34,"4","4","3","3"
"1739","1739","sim","feminino",34,"5","3","4","2"
"1740","1740","sim","feminino",34,"1","3","5","4"
"1741","1741","sim","feminino",34,"4","4","5","4"
"1742","1742","sim","masculino",36,"4","4","5","4"
"1743","1743","sim","feminino",34,"5","5","3","5"
"1744","1744","sim","feminino",34,"4","4","5","4"
"1745","1745","sim","feminino",35,"4","5","4","2"
"1746","1746","sim","masculino",35,"4","4","5","4"
"1747","1747","sim","feminino",34,"3","2","3","3"
"1748","1748","sim","masculino",34,"4","4","1","3"
"1749","1749","sim","feminino",34,"2","5","2","3"
"1750","1750","sim","feminino",34,"4","4","5","5"
"1751","1751","sim","feminino",34,"5","3","4","2"
"1752","1752","sim","masculino",34,"4","4","5","4"
"1753","1753","sim","masculino",37,"3","3","3","5"
"1754","1754","sim","feminino",34,"3","5","3","3"
"1755","1755","sim","feminino",34,"3","5","5","4"
"1756","1756","sim","masculino",34,"4","4","5","4"
"1757","1757","sim","masculino",34,"3","4","5","4"
"1758","1758","sim","masculino",34,"4","4","5","4"
"1759","1759","sim","feminino",34,"2","2","3","3"
"1760","1760","sim","feminino",35,"4","5","3","5"
"1761","1761","sim","masculino",34,"4","4","5","4"
"1762","1762","sim","feminino",35,"4","4","3","3"
"1763","1763","sim","masculino",34,"4","4","3","5"
"1764","1764","sim","masculino",34,"5","4","5","4"
"1765","1765","sim","feminino",34,"4","4","5","4"
"1766","1766","sim","feminino",34,"2","5","2","3"
"1767","1767","sim","feminino",34,"3","2","3","3"
"1768","1768","sim","feminino",34,"4","4","5","4"
"1769","1769","sim","feminino",34,"1","3","5","4"
"1770","1770","sim","feminino",35,"4","5","3","5"
"1771","1771","sim","feminino",36,"4","4","5","4"
"1772","1772","sim","feminino",34,"1","3","5","4"
"1773","1773","sim","feminino",35,"3","5","5","4"
"1774","1774","sim","feminino",34,"4","4","5","4"
"1775","1775","sim","feminino",39,"3","4","3","3"
"1776","1776","sim","feminino",35,"3","4","3","3"
"1777","1777","sim","feminino",35,"4","5","3","5"
"1778","1778","sim","feminino",34,"5","4","3","5"
"1779","1779","sim","feminino",35,"4","4","4","2"
"1780","1780","sim","feminino",34,"2","5","2","3"
"1781","1781","sim","masculino",36,"4","4","3","3"
"1782","1782","sim","masculino",37,"3","3","3","5"
"1783","1783","sim","masculino",34,"4","4","3","5"
"1784","1784","sim","feminino",35,"4","4","5","4"
"1785","1785","sim","feminino",34,"5","5","3","5"
"1786","1786","sim","feminino",34,"4","4","5","4"
"1787","1787","sim","feminino",34,"4","4","5","4"
"1788","1788","sim","feminino",35,"4","4","4","2"
"1789","1789","sim","feminino",34,"3","2","3","3"
"1790","1790","sim","feminino",35,"4","5","3","5"
"1791","1791","sim","feminino",35,"4","4","3","3"
"1792","1792","sim","feminino",34,"5","5","5","4"
"1793","1793","sim","feminino",34,"2","5","2","3"
"1794","1794","sim","feminino",41,"4","4","3","5"
"1795","1795","sim","feminino",34,"3","5","5","4"
"1796","1796","sim","masculino",34,"3","5","3","1"
"1797","1797","sim","feminino",34,"2","5","2","3"
"1798","1798","sim","feminino",34,"3","5","3","3"
"1799","1799","sim","feminino",39,"3","4","3","3"
"1800","1800","sim","feminino",35,"3","4","3","3"
"1801","1801","sim","feminino",34,"3","5","5","4"
"1802","1802","sim","feminino",34,"4","4","5","5"
"1803","1803","sim","feminino",35,"4","5","4","2"
"1804","1804","sim","feminino",42,"4","4","3","3"
"1805","1805","sim","masculino",34,"4","4","1","3"
"1806","1806","sim","feminino",35,"3","4","5","4"
"1807","1807","sim","masculino",34,"4","4","5","4"
"1808","1808","sim","feminino",35,"3","4","3","3"
"1809","1809","sim","masculino",37,"3","3","3","5"
"1810","1810","sim","feminino",35,"4","4","3","3"
"1811","1811","sim","feminino",34,"2","5","2","3"
"1812","1812","sim","feminino",34,"3","2","3","3"
"1813","1813","sim","masculino",36,"4","4","5","4"
"1814","1814","sim","feminino",34,"4","4","3","5"
"1815","1815","sim","masculino",34,"4","4","5","4"
"1816","1816","sim","feminino",35,"4","4","3","3"
"1817","1817","sim","feminino",34,"4","5","3","3"
"1818","1818","sim","masculino",34,"4","4","5","4"
"1819","1819","sim","feminino",39,"3","4","3","3"
"1820","1820","sim","masculino",37,"3","3","3","5"
"1821","1821","sim","feminino",34,"3","5","5","4"
"1822","1822","sim","feminino",34,"4","4","5","5"
"1823","1823","sim","feminino",34,"5","3","4","2"
"1824","1824","sim","masculino",34,"4","4","3","3"
"1825","1825","sim","feminino",34,"5","3","4","2"
"1826","1826","sim","feminino",34,"3","5","5","4"
"1827","1827","sim","masculino",34,"4","4","1","3"
"1828","1828","sim","feminino",34,"5","3","4","2"
"1829","1829","sim","masculino",34,"4","4","3","3"
"1830","1830","sim","feminino",34,"4","5","3","3"
"1831","1831","sim","masculino",35,"4","4","5","4"
"1832","1832","sim","feminino",34,"3","5","5","4"
"1833","1833","sim","feminino",34,"4","4","3","3"
"1834","1834","sim","feminino",34,"4","5","3","3"
"1835","1835","sim","feminino",35,"4","4","5","4"
"1836","1836","sim","masculino",34,"4","4","3","5"
"1837","1837","sim","feminino",34,"4","4","5","4"
"1838","1838","sim","masculino",34,"3","2","3","5"
"1839","1839","sim","feminino",35,"3","4","3","3"
"1840","1840","sim","feminino",39,"3","4","3","3"
"1841","1841","sim","feminino",34,"4","4","3","5"
"1842","1842","sim","feminino",34,"4","5","4","2"
"1843","1843","sim","feminino",35,"4","4","5","4"
"1844","1844","sim","feminino",34,"4","4","5","4"
"1845","1845","sim","masculino",34,"5","4","5","4"
"1846","1846","sim","feminino",34,"4","4","5","4"
"1847","1847","sim","feminino",34,"4","5","4","2"
"1848","1848","sim","masculino",34,"4","4","3","5"
"1849","1849","sim","feminino",34,"4","4","5","4"
"1850","1850","sim","masculino",34,"3","2","3","5"
"1851","1851","sim","masculino",34,"4","4","5","4"
"1852","1852","sim","feminino",34,"4","4","3","3"
"1853","1853","sim","feminino",35,"4","4","4","2"
"1854","1854","sim","feminino",34,"4","4","5","5"
"1855","1855","sim","feminino",35,"4","4","3","3"
"1856","1856","sim","feminino",35,"4","5","4","2"
"1857","1857","sim","masculino",34,"3","5","3","1"
"1858","1858","sim","masculino",34,"4","4","3","3"
"1859","1859","sim","feminino",34,"2","5","2","3"
"1860","1860","sim","feminino",34,"4","4","3","3"
"1861","1861","sim","masculino",34,"3","4","5","4"
"1862","1862","sim","feminino",35,"4","4","5","4"
"1863","1863","sim","feminino",34,"3","5","5","4"
"1864","1864","sim","feminino",34,"3","5","5","4"
"1865","1865","sim","masculino",34,"4","4","3","3"
"1866","1866","sim","masculino",34,"3","2","3","5"
"1867","1867","sim","masculino",34,"4","4","3","3"
"1868","1868","sim","feminino",34,"5","5","3","5"
"1869","1869","sim","feminino",35,"3","4","3","3"
"1870","1870","sim","feminino",34,"5","5","3","5"
"1871","1871","sim","feminino",35,"4","5","4","2"
"1872","1872","sim","feminino",34,"4","4","5","4"
"1873","1873","sim","feminino",34,"4","4","5","4"
"1874","1874","sim","masculino",37,"3","3","3","5"
"1875","1875","sim","feminino",35,"4","4","5","4"
"1876","1876","sim","feminino",35,"4","4","4","2"
"1877","1877","sim","feminino",35,"3","4","3","3"
"1878","1878","sim","feminino",35,"3","5","5","4"
"1879","1879","sim","feminino",34,"3","2","3","3"
"1880","1880","sim","feminino",34,"4","5","3","3"
"1881","1881","sim","masculino",34,"4","4","5","4"
"1882","1882","sim","feminino",34,"2","5","2","3"
"1883","1883","sim","feminino",35,"3","4","3","3"
"1884","1884","sim","masculino",34,"4","4","5","4"
"1885","1885","sim","masculino",34,"4","4","5","4"
"1886","1886","sim","feminino",34,"5","5","3","5"
"1887","1887","sim","feminino",39,"3","4","3","3"
"1888","1888","sim","masculino",36,"4","4","3","3"
"1889","1889","sim","feminino",34,"4","3","3","3"
"1890","1890","sim","feminino",34,"4","4","5","5"
"1891","1891","sim","feminino",35,"4","4","3","3"
"1892","1892","sim","masculino",34,"4","4","3","3"
"1893","1893","sim","masculino",34,"3","2","3","5"
"1894","1894","sim","masculino",34,"4","4","5","4"
"1895","1895","sim","masculino",34,"4","4","5","4"
"1896","1896","sim","masculino",36,"4","4","3","3"
"1897","1897","sim","masculino",34,"4","4","1","3"
"1898","1898","sim","feminino",36,"4","4","5","4"
"1899","1899","sim","feminino",35,"3","4","3","3"
"1900","1900","sim","feminino",34,"4","4","5","4"
"1901","1901","sim","masculino",34,"4","4","3","5"
"1902","1902","sim","feminino",34,"4","5","3","3"
"1903","1903","sim","feminino",34,"4","5","4","2"
"1904","1904","sim","feminino",34,"4","4","3","3"
"1905","1905","sim","feminino",35,"4","4","4","2"
"1906","1906","sim","feminino",34,"3","5","5","4"
"1907","1907","sim","feminino",34,"2","2","3","3"
"1908","1908","sim","feminino",35,"3","5","5","4"
"1909","1909","sim","masculino",34,"4","4","1","3"
"1910","1910","sim","feminino",34,"5","5","3","5"
"1911","1911","sim","masculino",34,"4","4","5","4"
"1912","1912","sim","masculino",36,"4","4","5","4"
"1913","1913","sim","masculino",34,"5","4","5","4"
"1914","1914","sim","feminino",35,"3","4","3","3"
"1915","1915","sim","feminino",42,"4","4","3","3"
"1916","1916","sim","feminino",34,"3","5","5","4"
"1917","1917","sim","feminino",35,"3","4","5","4"
"1918","1918","sim","feminino",34,"3","5","5","4"
"1919","1919","sim","feminino",34,"3","5","3","3"
"1920","1920","sim","feminino",35,"4","4","3","3"
"1921","1921","sim","masculino",37,"3","3","3","5"
"1922","1922","sim","feminino",35,"4","5","3","5"
"1923","1923","sim","feminino",34,"4","1","3","3"
"1924","1924","sim","feminino",34,"4","5","4","2"
"1925","1925","sim","feminino",42,"4","4","3","3"
"1926","1926","sim","feminino",34,"5","3","4","2"
"1927","1927","sim","feminino",34,"3","5","5","4"
"1928","1928","sim","feminino",34,"4","5","4","2"
"1929","1929","sim","masculino",34,"3","5","3","1"
"1930","1930","sim","masculino",36,"4","4","5","4"
"1931","1931","sim","masculino",34,"3","2","3","5"
"1932","1932","sim","masculino",37,"3","3","3","5"
"1933","1933","sim","feminino",34,"4","4","3","3"
"1934","1934","sim","feminino",35,"3","4","5","4"
"1935","1935","sim","feminino",41,"4","4","3","5"
"1936","1936","sim","feminino",34,"3","5","5","4"
"1937","1937","sim","feminino",34,"4","4","5","4"
"1938","1938","sim","masculino",34,"4","4","5","4"
"1939","1939","sim","feminino",34,"4","4","5","4"
"1940","1940","sim","feminino",35,"4","4","3","3"
"1941","1941","sim","feminino",34,"4","4","5","4"
"1942","1942","sim","feminino",34,"1","3","5","4"
"1943","1943","sim","feminino",34,"4","5","3","3"
"1944","1944","sim","feminino",34,"3","5","5","4"
"1945","1945","sim","feminino",34,"5","5","3","5"
"1946","1946","sim","feminino",35,"3","4","5","4"
"1947","1947","sim","masculino",34,"3","2","3","5"
"1948","1948","sim","masculino",34,"4","4","3","5"
"1949","1949","sim","feminino",41,"4","4","3","5"
"1950","1950","sim","feminino",34,"4","4","5","4"
"1951","1951","sim","feminino",34,"3","2","3","3"
"1952","1952","sim","feminino",41,"4","4","3","5"
"1953","1953","sim","feminino",42,"4","4","3","3"
"1954","1954","sim","feminino",34,"5","4","3","5"
"1955","1955","sim","feminino",34,"2","2","3","3"
"1956","1956","sim","masculino",36,"4","4","3","3"
"1957","1957","sim","feminino",35,"4","4","3","3"
"1958","1958","sim","masculino",36,"4","4","3","3"
"1959","1959","sim","feminino",34,"4","3","3","3"
"1960","1960","sim","masculino",37,"3","3","3","5"
"1961","1961","sim","feminino",35,"4","5","4","2"
"1962","1962","sim","feminino",35,"4","4","5","4"
"1963","1963","sim","feminino",34,"4","5","3","3"
"1964","1964","sim","masculino",34,"4","4","5","4"
"1965","1965","sim","feminino",34,"3","5","5","4"
"1966","1966","sim","masculino",34,"4","4","3","5"
"1967","1967","sim","feminino",34,"3","5","5","4"
"1968","1968","sim","feminino",35,"4","5","3","5"
"1969","1969","sim","feminino",35,"4","4","5","4"
"1970","1970","sim","feminino",34,"4","4","3","5"
"1971","1971","sim","masculino",36,"4","4","3","3"
"1972","1972","sim","feminino",34,"5","5","5","4"
"1973","1973","sim","masculino",34,"4","4","3","5"
"1974","1974","sim","feminino",41,"4","4","3","5"
"1975","1975","sim","feminino",34,"4","4","5","5"
"1976","1976","sim","feminino",34,"4","4","5","5"
"1977","1977","sim","feminino",35,"4","4","3","3"
"1978","1978","sim","feminino",34,"3","5","5","4"
"1979","1979","sim","feminino",34,"4","4","3","3"
"1980","1980","sim","feminino",35,"3","5","5","4"
"1981","1981","sim","feminino",34,"5","5","3","5"
"1982","1982","sim","feminino",41,"4","4","3","5"
"1983","1983","sim","feminino",41,"4","4","3","5"
"1984","1984","sim","feminino",34,"4","4","5","4"
"1985","1985","sim","feminino",35,"3","4","3","3"
"1986","1986","sim","feminino",35,"4","5","4","2"
"1987","1987","sim","feminino",35,"3","5","5","4"
"1988","1988","sim","feminino",35,"3","5","5","4"
"1989","1989","sim","feminino",34,"4","4","3","3"
"1990","1990","sim","feminino",34,"3","5","5","4"
"1991","1991","sim","feminino",34,"4","4","3","5"
"1992","1992","sim","feminino",36,"4","4","5","4"
"1993","1993","sim","feminino",34,"3","5","5","4"
"1994","1994","sim","feminino",34,"4","4","5","4"
"1995","1995","sim","feminino",34,"4","4","5","5"
"1996","1996","sim","feminino",34,"4","4","5","4"
"1997","1997","sim","feminino",35,"4","5","3","5"
"1998","1998","sim","masculino",37,"3","3","3","5"
"1999","1999","sim","feminino",34,"4","4","5","4"
"2000","2000","sim","masculino",36,"4","4","5","4"
"2001","2001","sim","masculino",34,"4","4","3","5"
"2002","2002","sim","feminino",34,"5","5","3","5"
"2003","2003","sim","feminino",34,"3","5","5","4"
"2004","2004","sim","feminino",35,"3","4","5","4"
"2005","2005","sim","feminino",34,"1","3","5","4"
"2006","2006","sim","feminino",35,"3","4","5","4"
"2007","2007","sim","feminino",34,"4","5","3","3"
"2008","2008","sim","masculino",36,"4","4","3","3"
"2009","2009","sim","masculino",34,"3","4","5","4"
"2010","2010","sim","feminino",36,"4","4","5","4"
"2011","2011","sim","feminino",35,"4","4","4","2"
"2012","2012","sim","feminino",34,"5","4","3","5"
"2013","2013","sim","feminino",35,"4","4","3","3"
"2014","2014","sim","feminino",34,"4","4","3","5"
"2015","2015","sim","feminino",35,"3","4","3","3"
"2016","2016","sim","masculino",34,"5","4","5","4"
"2017","2017","sim","feminino",34,"5","4","3","5"
"2018","2018","sim","feminino",34,"4","4","5","5"
"2019","2019","sim","feminino",36,"4","4","5","4"
"2020","2020","sim","feminino",34,"3","5","5","4"
"2021","2021","sim","feminino",34,"3","5","5","4"
"2022","2022","sim","feminino",35,"4","5","4","2"
"2023","2023","sim","masculino",34,"4","4","3","5"
"2024","2024","sim","feminino",34,"4","4","5","4"
"2025","2025","sim","feminino",34,"4","4","3","3"
"2026","2026","sim","masculino",34,"4","4","1","3"
"2027","2027","sim","feminino",34,"3","5","3","3"
"2028","2028","sim","feminino",35,"3","5","5","4"
"2029","2029","sim","masculino",34,"3","4","5","4"
"2030","2030","sim","feminino",35,"4","5","3","5"
"2031","2031","sim","masculino",36,"4","4","5","4"
"2032","2032","sim","feminino",35,"4","4","3","3"
"2033","2033","sim","feminino",42,"4","4","3","3"
"2034","2034","sim","feminino",35,"3","4","5","4"
"2035","2035","sim","feminino",34,"4","3","3","3"
"2036","2036","sim","masculino",34,"4","4","5","4"
"2037","2037","sim","feminino",34,"2","2","3","3"
"2038","2038","sim","masculino",34,"4","4","5","4"
"2039","2039","sim","feminino",34,"5","5","3","5"
"2040","2040","sim","masculino",34,"3","4","5","4"
"2041","2041","sim","masculino",35,"4","4","5","4"
"2042","2042","sim","masculino",34,"4","4","3","5"
"2043","2043","sim","feminino",34,"2","5","2","3"
"2044","2044","sim","feminino",35,"4","5","3","5"
"2045","2045","sim","feminino",34,"5","4","3","5"
"2046","2046","sim","feminino",35,"4","4","5","4"
"2047","2047","sim","feminino",34,"3","2","3","3"
"2048","2048","sim","feminino",35,"4","4","5","4"
"2049","2049","sim","feminino",34,"5","5","5","4"
"2050","2050","sim","feminino",35,"3","5","5","4"
"2051","2051","sim","masculino",36,"4","4","3","3"
"2052","2052","sim","feminino",34,"3","5","5","4"
"2053","2053","sim","masculino",34,"3","5","3","1"
"2054","2054","sim","masculino",36,"4","4","3","3"
"2055","2055","sim","feminino",34,"4","4","5","4"
"2056","2056","sim","masculino",35,"4","4","5","4"
"2057","2057","sim","feminino",34,"4","4","5","4"
"2058","2058","sim","feminino",34,"5","3","4","2"
"2059","2059","sim","feminino",35,"4","4","5","4"
"2060","2060","sim","masculino",34,"3","5","3","1"
"2061","2061","sim","feminino",34,"4","5","4","2"
"2062","2062","sim","feminino",34,"4","4","3","3"
"2063","2063","sim","feminino",34,"4","4","5","4"
"2064","2064","sim","feminino",42,"4","4","3","3"
"2065","2065","sim","feminino",35,"4","4","5","4"
"2066","2066","sim","masculino",34,"3","4","5","4"
"2067","2067","sim","feminino",34,"5","5","5","4"
"2068","2068","sim","masculino",37,"3","3","3","5"
"2069","2069","sim","feminino",34,"4","1","3","3"
"2070","2070","sim","feminino",34,"4","5","3","3"
"2071","2071","sim","feminino",34,"3","2","3","3"
"2072","2072","sim","masculino",36,"4","4","5","4"
"2073","2073","sim","feminino",34,"4","3","3","3"
"2074","2074","sim","feminino",35,"3","5","5","4"
"2075","2075","sim","masculino",35,"4","4","5","4"
"2076","2076","sim","feminino",35,"3","4","5","4"
"2077","2077","sim","masculino",34,"3","2","3","5"
"2078","2078","sim","feminino",41,"4","4","3","5"
"2079","2079","sim","feminino",34,"5","3","4","2"
"2080","2080","sim","masculino",34,"4","4","5","4"
"2081","2081","sim","feminino",36,"4","4","5","4"
"2082","2082","sim","masculino",34,"4","4","3","3"
"2083","2083","sim","feminino",34,"4","1","3","3"
"2084","2084","sim","masculino",35,"4","4","5","4"
"2085","2085","sim","masculino",34,"4","4","1","3"
"2086","2086","sim","feminino",35,"4","5","4","2"
"2087","2087","sim","masculino",34,"4","4","3","5"
"2088","2088","sim","feminino",34,"3","5","5","4"
"2089","2089","sim","feminino",35,"3","4","3","3"
"2090","2090","sim","feminino",35,"4","5","3","5"
"2091","2091","sim","feminino",34,"3","5","3","3"
"2092","2092","sim","feminino",34,"4","5","3","3"
"2093","2093","sim","feminino",35,"4","4","5","4"
"2094","2094","sim","feminino",34,"4","4","5","4"
"2095","2095","sim","feminino",36,"4","4","5","4"
"2096","2096","sim","feminino",35,"4","5","4","2"
"2097","2097","sim","feminino",35,"3","4","5","4"
"2098","2098","sim","feminino",34,"4","5","4","2"
"2099","2099","sim","feminino",34,"4","4","5","4"
"2100","2100","sim","masculino",34,"5","4","5","4"
"2101","2101","sim","feminino",34,"4","4","5","4"
"2102","2102","sim","feminino",35,"4","4","3","3"
"2103","2103","sim","masculino",34,"4","4","3","3"
"2104","2104","sim","masculino",35,"4","4","5","4"
"2105","2105","sim","masculino",36,"4","4","5","4"
"2106","2106","sim","masculino",34,"4","4","5","4"
"2107","2107","sim","feminino",34,"1","3","5","4"
"2108","2108","sim","feminino",34,"4","4","3","3"
"2109","2109","sim","feminino",34,"3","2","3","3"
"2110","2110","sim","feminino",34,"4","1","3","3"
"2111","2111","sim","feminino",35,"3","4","5","4"
"2112","2112","sim","masculino",34,"4","4","3","5"
"2113","2113","sim","feminino",34,"5","5","5","4"
"2114","2114","sim","feminino",34,"5","3","4","2"
"2115","2115","sim","feminino",41,"4","4","3","5"
"2116","2116","sim","feminino",35,"4","4","5","4"
"2117","2117","sim","feminino",34,"4","4","3","5"
"2118","2118","sim","masculino",34,"3","4","5","4"
"2119","2119","sim","feminino",34,"5","4","3","5"
"2120","2120","sim","masculino",37,"3","3","3","5"
"2121","2121","sim","masculino",34,"4","4","5","4"
"2122","2122","sim","masculino",36,"4","4","5","4"
"2123","2123","sim","masculino",34,"3","4","5","4"
"2124","2124","sim","feminino",34,"3","2","3","3"
"2125","2125","sim","masculino",34,"4","4","5","4"
"2126","2126","sim","feminino",34,"4","4","5","4"
"2127","2127","sim","masculino",35,"4","4","5","4"
"2128","2128","sim","feminino",34,"4","4","3","5"
"2129","2129","sim","feminino",34,"3","5","5","4"
"2130","2130","sim","feminino",35,"4","4","3","3"
"2131","2131","sim","feminino",39,"3","4","3","3"
"2132","2132","sim","feminino",36,"4","4","5","4"
"2133","2133","sim","feminino",34,"5","5","3","5"
"2134","2134","sim","feminino",34,"2","5","2","3"
"2135","2135","sim","feminino",34,"4","4","5","4"
"2136","2136","sim","masculino",34,"4","4","5","4"
"2137","2137","sim","masculino",36,"4","4","5","4"
"2138","2138","sim","feminino",35,"4","5","4","2"
"2139","2139","sim","feminino",34,"4","5","3","3"
"2140","2140","sim","feminino",34,"2","2","3","3"
"2141","2141","sim","feminino",35,"3","4","5","4"
"2142","2142","sim","feminino",34,"4","4","5","4"
"2143","2143","sim","masculino",34,"4","4","3","5"
"2144","2144","sim","feminino",34,"3","5","3","3"
"2145","2145","sim","feminino",34,"2","5","2","3"
"2146","2146","sim","masculino",34,"3","5","3","1"
"2147","2147","sim","feminino",35,"3","4","5","4"
"2148","2148","sim","masculino",34,"4","4","3","5"
"2149","2149","sim","feminino",34,"5","4","3","5"
"2150","2150","sim","feminino",34,"5","3","4","2"
"2151","2151","sim","masculino",34,"4","4","5","4"
"2152","2152","sim","feminino",34,"3","5","5","4"
"2153","2153","sim","masculino",37,"3","3","3","5"
"2154","2154","sim","feminino",35,"4","4","4","2"
"2155","2155","sim","masculino",34,"4","4","5","4"
"2156","2156","sim","feminino",35,"3","4","5","4"
"2157","2157","sim","feminino",34,"3","5","5","4"
"2158","2158","sim","feminino",34,"2","5","2","3"
"2159","2159","sim","masculino",34,"3","4","5","4"
"2160","2160","sim","feminino",34,"4","5","4","2"
"2161","2161","sim","feminino",34,"4","5","3","3"
"2162","2162","sim","masculino",35,"4","4","5","4"
"2163","2163","sim","feminino",34,"4","4","5","4"
"2164","2164","sim","masculino",34,"3","4","5","4"
"2165","2165","sim","feminino",34,"3","5","3","3"
"2166","2166","sim","masculino",34,"3","2","3","5"
"2167","2167","sim","feminino",35,"4","4","3","3"
"2168","2168","sim","feminino",34,"3","5","3","3"
"2169","2169","sim","feminino",34,"3","5","5","4"
"2170","2170","sim","feminino",35,"3","4","5","4"
"2171","2171","sim","feminino",35,"4","4","5","4"
"2172","2172","sim","feminino",35,"4","4","4","2"
"2173","2173","sim","feminino",34,"3","5","3","3"
"2174","2174","sim","feminino",35,"3","4","5","4"
"2175","2175","sim","feminino",36,"4","4","5","4"
"2176","2176","sim","masculino",34,"3","5","3","1"
"2177","2177","sim","feminino",34,"3","5","5","4"
"2178","2178","sim","masculino",34,"3","4","5","4"
"2179","2179","sim","feminino",35,"3","4","5","4"
"2180","2180","sim","feminino",34,"2","2","3","3"
"2181","2181","sim","feminino",34,"3","2","3","3"
"2182","2182","sim","masculino",34,"5","4","5","4"
"2183","2183","sim","feminino",34,"2","5","2","3"
"2184","2184","sim","feminino",34,"2","2","3","3"
"2185","2185","sim","feminino",35,"4","5","3","5"
"2186","2186","sim","feminino",34,"5","3","4","2"
"2187","2187","sim","feminino",34,"3","5","5","4"
"2188","2188","sim","feminino",34,"4","4","3","3"
"2189","2189","sim","feminino",34,"3","5","5","4"
"2190","2190","sim","masculino",34,"4","4","5","4"
"2191","2191","sim","feminino",34,"5","5","3","5"
"2192","2192","sim","feminino",42,"4","4","3","3"
"2193","2193","sim","feminino",34,"4","4","5","4"
"2194","2194","sim","feminino",34,"4","1","3","3"
"2195","2195","sim","feminino",42,"4","4","3","3"
"2196","2196","sim","masculino",34,"4","4","5","4"
"2197","2197","sim","feminino",34,"5","3","4","2"
"2198","2198","sim","feminino",34,"1","3","5","4"
"2199","2199","sim","feminino",34,"4","5","3","3"
"2200","2200","sim","feminino",34,"2","5","2","3"
"2201","2201","sim","masculino",37,"3","3","3","5"
"2202","2202","sim","feminino",34,"4","4","3","5"
"2203","2203","sim","feminino",34,"5","5","5","4"
"2204","2204","sim","feminino",34,"4","4","3","3"
"2205","2205","sim","masculino",34,"4","4","5","4"
"2206","2206","sim","feminino",34,"4","5","3","3"
"2207","2207","sim","feminino",34,"5","5","3","5"
"2208","2208","sim","feminino",34,"4","4","3","5"
"2209","2209","sim","feminino",36,"4","4","5","4"
"2210","2210","sim","masculino",34,"4","4","3","5"
"2211","2211","sim","feminino",34,"3","2","3","3"
"2212","2212","sim","feminino",34,"4","4","5","4"
"2213","2213","sim","masculino",34,"3","2","3","5"
"2214","2214","sim","feminino",34,"4","4","5","4"
"2215","2215","sim","feminino",35,"4","4","4","2"
"2216","2216","sim","masculino",34,"5","4","5","4"
"2217","2217","sim","masculino",34,"3","2","3","5"
"2218","2218","sim","masculino",34,"4","4","5","4"
"2219","2219","sim","masculino",35,"4","4","5","4"
"2220","2220","sim","feminino",35,"3","4","5","4"
"2221","2221","sim","feminino",34,"5","5","5","4"
"2222","2222","sim","masculino",34,"4","4","3","5"
"2223","2223","sim","masculino",34,"4","4","3","5"
